Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00  131138/131138      bool std::operator==<NgramList::Ngram*, NgramList::Ngram*>(std::move_iterator<NgramList::Ngram*> const&, std::move_iterator<NgramList::Ngram*> const&) [51]
[87]     0.0    0.00    0.00  131138         std::move_iterator<NgramList::Ngram*>::base() const [87]
-----------------------------------------------
                0.00    0.00  131107/131107      bool std::operator!=<std::string*, std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [89]
[88]     0.0    0.00    0.00  131107         bool std::operator==<std::string*, std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [88]
                0.00    0.00  262214/262214      std::move_iterator<std::string*>::base() const [81]
-----------------------------------------------
                0.00    0.00  131107/131107      std::string* std::__uninitialized_copy<false>::uninitialized_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [28]
[89]     0.0    0.00    0.00  131107         bool std::operator!=<std::string*, std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [89]
                0.00    0.00  131107/131107      bool std::operator==<std::string*, std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [88]
-----------------------------------------------
                0.00    0.00  131071/131071      std::string* std::__uninitialized_copy<false>::uninitialized_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [28]
[90]     0.0    0.00    0.00  131071         std::move_iterator<std::string*>::operator*() const [90]
-----------------------------------------------
                0.00    0.00  131071/131071      void std::_Construct<std::string, std::string>(std::string*, std::string&&) [38]
[91]     0.0    0.00    0.00  131071         std::string&& std::forward<std::string>(std::identity<std::string>::type&&) [91]
-----------------------------------------------
                0.00    0.00       1/119991      std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::begin() [229]
                0.00    0.00  119990/119991      std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::end() [46]
[92]     0.0    0.00    0.00  119991         std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false>::_Hashtable_iterator(std::__detail::_Hash_node<std::pair<std::string const, int>, false>**) [92]
                0.00    0.00  119991/173501      std::__detail::_Hashtable_iterator_base<std::pair<std::string const, int>, false>::_Hashtable_iterator_base(std::__detail::_Hash_node<std::pair<std::string const, int>, false>*, std::__detail::_Hash_node<std::pair<std::string const, int>, false>**) [85]
-----------------------------------------------
                0.00    0.00  107048/107048      NgramList::getNextNgram(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >) [33]
[93]     0.0    0.00    0.00  107048         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [93]
-----------------------------------------------
                0.00    0.00   33228/99696       std::pair<std::__decay_and_strip<bool>::__type, std::__decay_and_strip<int>::__type> std::make_pair<bool, int>(bool&&, int&&) [144]
                0.00    0.00   33228/99696       std::pair<bool, int>::pair<bool, int>(bool&&, int&&) [140]
                0.00    0.00   33240/99696       std::pair<std::string const, int>::pair<std::string&, int>(std::string&&&, int&&) [132]
[94]     0.0    0.00    0.00   99696         int&& std::forward<int>(std::identity<int>::type&&) [94]
-----------------------------------------------
                0.00    0.00   98775/98775       void std::_Destroy_aux<false>::__destroy<NgramList::Ngram*>(NgramList::Ngram*, NgramList::Ngram*) [177]
[95]     0.0    0.00    0.00   98775         void std::_Destroy<NgramList::Ngram>(NgramList::Ngram*) [95]
                0.00    0.00   98775/281636      NgramList::Ngram::~Ngram() [80]
-----------------------------------------------
                0.00    0.00      12/93758       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_insert_bucket(std::pair<std::string const, int> const&, unsigned long, unsigned long) [41]
                0.00    0.00   33240/93758       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_insert(std::pair<std::string const, int> const&, std::integral_constant<bool, true>) [40]
                0.00    0.00   60506/93758       std::__detail::_Hash_code_base<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node<std::pair<std::string const, int>, false> const*, unsigned long) const [42]
[96]     0.0    0.00    0.00   93758         std::_Select1st<std::pair<std::string const, int> >::operator()(std::pair<std::string const, int> const&) const [96]
-----------------------------------------------
                0.00    0.00   33240/86749       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_insert(std::pair<std::string const, int> const&, std::integral_constant<bool, true>) [40]
                0.00    0.00   53509/86749       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::find(std::string const&) [44]
[97]     0.0    0.00    0.00   86749         std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_find_node(std::__detail::_Hash_node<std::pair<std::string const, int>, false>*, std::string const&, unsigned long) const [97]
                0.00    0.00   76492/76492       std::__detail::_Hash_code_base<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_compare(std::string const&, unsigned long, std::__detail::_Hash_node<std::pair<std::string const, int>, false>*) const [101]
-----------------------------------------------
                0.00    0.00   33240/86749       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_insert(std::pair<std::string const, int> const&, std::integral_constant<bool, true>) [40]
                0.00    0.00   53509/86749       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::find(std::string const&) [44]
[98]     0.0    0.00    0.00   86749         std::__detail::_Hash_code_base<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(std::string const&) const [98]
-----------------------------------------------
                0.00    0.00   20269/86749       NgramList::insertNgram(std::string) [24]
                0.00    0.00   66480/86749       NgramList::populateVector(std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >&) [14]
[99]     0.0    0.00    0.00   86749         std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false>::operator->() const [99]
-----------------------------------------------
                0.00    0.00   76492/76492       std::__detail::_Hash_code_base<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_compare(std::string const&, unsigned long, std::__detail::_Hash_node<std::pair<std::string const, int>, false>*) const [101]
[100]    0.0    0.00    0.00   76492         std::_Select1st<std::pair<std::string const, int> >::operator()(std::pair<std::string const, int>&) const [100]
-----------------------------------------------
                0.00    0.00   76492/76492       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_find_node(std::__detail::_Hash_node<std::pair<std::string const, int>, false>*, std::string const&, unsigned long) const [97]
[101]    0.0    0.00    0.00   76492         std::__detail::_Hash_code_base<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_compare(std::string const&, unsigned long, std::__detail::_Hash_node<std::pair<std::string const, int>, false>*) const [101]
                0.00    0.00   76492/76492       std::_Select1st<std::pair<std::string const, int> >::operator()(std::pair<std::string const, int>&) const [100]
                0.00    0.00   76492/76492       std::equal_to<std::string>::operator()(std::string const&, std::string const&) const [102]
-----------------------------------------------
                0.00    0.00   76492/76492       std::__detail::_Hash_code_base<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_compare(std::string const&, unsigned long, std::__detail::_Hash_node<std::pair<std::string const, int>, false>*) const [101]
[102]    0.0    0.00    0.00   76492         std::equal_to<std::string>::operator()(std::string const&, std::string const&) const [102]
                0.00    0.00   76492/76492       __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [103]
-----------------------------------------------
                0.00    0.00   76492/76492       std::equal_to<std::string>::operator()(std::string const&, std::string const&) const [102]
[103]    0.0    0.00    0.00   76492         __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [103]
                0.00    0.00   26411/26411       std::char_traits<char>::compare(char const*, char const*, unsigned long) [145]
-----------------------------------------------
                0.00    0.00      18/68578       void std::vector<std::string, std::allocator<std::string> >::_M_insert_aux<std::string const&>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&&&) [32]
                0.00    0.00   68560/68578       std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&) [27]
[104]    0.0    0.00    0.00   68578         __gnu_cxx::new_allocator<std::string>::construct(std::string*, std::string const&) [104]
                0.00    0.00   68578/331664      operator new(unsigned long, void*) [77]
-----------------------------------------------
                0.00    0.00       1/66591       void std::sort<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [4]
                0.00    0.00       1/66591       void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [5]
                0.00    0.00       2/66591       void std::make_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [35]
                0.00    0.00      17/66591       void std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_M_insert_aux<NgramList::Ngram const&>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::Ngram const&&&) [48]
                0.00    0.00      91/66591       void std::__introsort_loop<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, NgramList::CompareCount) [12]
                0.00    0.00   33239/66591       void std::__pop_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCou) [23]
                0.00    0.00   33240/66591       void std::sort_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [22]
[105]    0.0    0.00    0.00   66591         __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::difference_type __gnu_cxx::operator-<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > const&, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > const&) [105]
                0.00    0.00  133182/199764      __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::base() const [82]
-----------------------------------------------
                0.00    0.00   33240/66480       NgramList::insertNgram(std::string) [24]
                0.00    0.00   33240/66480       std::__detail::_Hash_node<std::pair<std::string const, int>, false>::~_Hash_node() [135]
[106]    0.0    0.00    0.00   66480         std::pair<std::string const, int>::~pair() [106]
-----------------------------------------------
                0.00    0.00   66480/66480       NgramList::NgramList(int, WordList const&) [2]
[107]    0.0    0.00    0.00   66480         std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::operator[](unsigned long) [107]
-----------------------------------------------
                0.00    0.00   33240/66480       std::pair<std::__decay_and_strip<std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false>, bool>(std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false>&&, bool&&) [139]
                0.00    0.00   33240/66480       std::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false>, bool>::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false>, bool>(std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false>&&, bool&&) [133]
[108]    0.0    0.00    0.00   66480         std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false>&& std::forward<std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false> >(std::identity<std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false> >::type&&) [108]
-----------------------------------------------
                0.00    0.00   33240/66480       void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::construct<std::pair<std::string const, int> const&>(std::__detail::_Hash_node<std::pair<std::string const, int>, false>*, std::pair<std::string const, int> const&&&) [125]
                0.00    0.00   33240/66480       std::__detail::_Hash_node<std::pair<std::string const, int>, false>::_Hash_node<std::pair<std::string const, int> const&>(std::pair<std::string const, int> const&&&) [134]
[109]    0.0    0.00    0.00   66480         std::pair<std::string const, int> const&&& std::forward<std::pair<std::string const, int> const&>(std::identity<std::pair<std::string const, int> const&>::type&&) [109]
-----------------------------------------------
                0.00    0.00   65535/65535       NgramList::Ngram* std::__uninitialized_copy<false>::uninitialized_copy<std::move_iterator<NgramList::Ngram*>, NgramList::Ngram*>(std::move_iterator<NgramList::Ngram*>, std::move_iterator<NgramList::Ngram*>, NgramList::Ngram*) [53]
[110]    0.0    0.00    0.00   65535         std::move_iterator<NgramList::Ngram*>::operator*() const [110]
-----------------------------------------------
                0.00    0.00   65535/65535       NgramList::Ngram* std::__uninitialized_copy<false>::uninitialized_copy<std::move_iterator<NgramList::Ngram*>, NgramList::Ngram*>(std::move_iterator<NgramList::Ngram*>, std::move_iterator<NgramList::Ngram*>, NgramList::Ngram*) [53]
[111]    0.0    0.00    0.00   65535         std::move_iterator<NgramList::Ngram*>::operator++() [111]
-----------------------------------------------
                0.00    0.00   65535/65535       NgramList::Ngram* std::__uninitialized_copy<false>::uninitialized_copy<std::move_iterator<NgramList::Ngram*>, NgramList::Ngram*>(std::move_iterator<NgramList::Ngram*>, std::move_iterator<NgramList::Ngram*>, NgramList::Ngram*) [53]
[112]    0.0    0.00    0.00   65535         void std::_Construct<NgramList::Ngram, NgramList::Ngram>(NgramList::Ngram*, NgramList::Ngram&&) [112]
                0.00    0.00   65535/65535       NgramList::Ngram&& std::forward<NgramList::Ngram>(std::identity<NgramList::Ngram>::type&&) [113]
                0.00    0.00   65535/331664      operator new(unsigned long, void*) [77]
                0.00    0.00   65535/281636      NgramList::Ngram::Ngram(NgramList::Ngram const&) [79]
-----------------------------------------------
                0.00    0.00   65535/65535       void std::_Construct<NgramList::Ngram, NgramList::Ngram>(NgramList::Ngram*, NgramList::Ngram&&) [112]
[113]    0.0    0.00    0.00   65535         NgramList::Ngram&& std::forward<NgramList::Ngram>(std::identity<NgramList::Ngram>::type&&) [113]
-----------------------------------------------
                0.00    0.00   20269/53509       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::find(std::string const&) [44]
                0.00    0.00   33240/53509       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_insert_bucket(std::pair<std::string const, int> const&, unsigned long, unsigned long) [41]
[114]    0.0    0.00    0.00   53509         std::__detail::_Hashtable_iterator<std::pair<std::string const, int>, false, false>::_Hashtable_iterator(std::__detail::_Hash_node<std::pair<std::string const, int>, false>*, std::__detail::_Hash_node<std::pair<std::string const, int>, false>**) [114]
                0.00    0.00   53509/173501      std::__detail::_Hashtable_iterator_base<std::pair<std::string const, int>, false>::_Hashtable_iterator_base(std::__detail::_Hash_node<std::pair<std::string const, int>, false>*, std::__detail::_Hash_node<std::pair<std::string const, int>, false>**) [85]
-----------------------------------------------
                0.00    0.00   53509/53509       NgramList::insertNgram(std::string) [24]
[115]    0.0    0.00    0.00   53509         bool std::__detail::operator==<std::pair<std::string const, int>, false>(std::__detail::_Hashtable_iterator_base<std::pair<std::string const, int>, false> const&, std::__detail::_Hashtable_iterator_base<std::pair<std::string const, int>, false> const&) [115]
-----------------------------------------------
                0.00    0.00   53509/53509       NgramList::getNextNgram(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >) [33]
[116]    0.0    0.00    0.00   53509         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [116]
-----------------------------------------------
                0.00    0.00   53509/53509       NgramList::getNextNgram(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >) [33]
[117]    0.0    0.00    0.00   53509         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [117]
-----------------------------------------------
                0.00    0.00      68/33309       std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_M_check_len(unsigned long, char const*) const [187]
                0.00    0.00   33241/33309       NgramList::NgramList(int, WordList const&) [2]
[118]    0.0    0.00    0.00   33309         std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::size() const [118]
-----------------------------------------------
                0.00    0.00       1/33242       void std::sort<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [4]
                0.00    0.00      16/33242       void std::__insertion_sort<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [47]
                0.00    0.00   33225/33242       void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [7]
[119]    0.0    0.00    0.00   33242         bool __gnu_cxx::operator!=<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > const&, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > const&) [119]
                0.00    0.00   66484/199764      __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::base() const [82]
-----------------------------------------------
                0.00    0.00   33241/33241       NgramList::populateVector(std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >&) [14]
[120]    0.0    0.00    0.00   33241         bool std::__detail::operator!=<std::pair<std::string const, int>, false>(std::__detail::_Hashtable_iterator_base<std::pair<std::string const, int>, false> const&, std::__detail::_Hashtable_iterator_base<std::pair<std::string const, int>, false> const&) [120]
-----------------------------------------------
                0.00    0.00   33240/33240       NgramList::populateVector(std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >&) [14]
[121]    0.0    0.00    0.00   33240         NgramList::Ngram::Ngram() [121]
-----------------------------------------------
                0.00    0.00   33240/33240       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_deallocate_node(std::__detail::_Hash_node<std::pair<std::string const, int>, false>*) [130]
[122]    0.0    0.00    0.00   33240         __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::deallocate(std::__detail::_Hash_node<std::pair<std::string const, int>, false>*, unsigned long) [122]
-----------------------------------------------
                0.00    0.00   33240/33240       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_deallocate_node(std::__detail::_Hash_node<std::pair<std::string const, int>, false>*) [130]
[123]    0.0    0.00    0.00   33240         __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::destroy(std::__detail::_Hash_node<std::pair<std::string const, int>, false>*) [123]
                0.00    0.00   33240/33240       std::__detail::_Hash_node<std::pair<std::string const, int>, false>::~_Hash_node() [135]
-----------------------------------------------
                0.00    0.00   33240/33240       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_allocate_node(std::pair<std::string const, int> const&) [129]
[124]    0.0    0.00    0.00   33240         __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::allocate(unsigned long, void const*) [124]
                0.00    0.00   33240/33240       __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::max_size() const [126]
-----------------------------------------------
                0.00    0.00   33240/33240       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_allocate_node(std::pair<std::string const, int> const&) [129]
