Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.03   33240/33240       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_insert_bucket(std::pair<std::string const, int> const&, unsigned long, unsigned long) [34]
[39]     0.2    0.00    0.03   33240         std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_allocate_node(std::pair<std::string const, int> const&) [39]
                0.01    0.02   33240/33240       void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::construct<std::pair<std::string const, int> const&>(std::__detail::_Hash_node<std::pair<std::string const, int>, false>*, std::pair<std::string const, int> const&&&) [38]
                0.00    0.00   33240/33240       __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::allocate(unsigned long, void const*) [143]
-----------------------------------------------
                0.00    0.00      18/2663765     std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::begin() [98]
                0.00    0.00      18/2663765     std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::end() [97]
                0.00    0.00      30/2663765     __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::operator-(long const&) const [96]
                0.03    0.00 2663699/2663765     __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::operator+(long const&) const [28]
[40]     0.2    0.03    0.00 2663765         __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::__normal_iterator(NgramList::Ngram* const&) [40]
-----------------------------------------------
                0.01    0.02  131107/131107      bool std::operator!=<std::string*, std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [42]
[41]     0.2    0.01    0.02  131107         bool std::operator==<std::string*, std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [41]
                0.02    0.00  262214/262214      std::move_iterator<std::string*>::base() const [48]
-----------------------------------------------
                0.00    0.03  131107/131107      std::string* std::__uninitialized_copy<false>::uninitialized_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [30]
[42]     0.2    0.00    0.03  131107         bool std::operator!=<std::string*, std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [42]
                0.01    0.02  131107/131107      bool std::operator==<std::string*, std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [41]
-----------------------------------------------
                0.00    0.03   49859/49859       void std::__adjust_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, NgramList::Ngram, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, long, NgramList::Ngram, NgramList::CompareCount) [20]
[43]     0.2    0.00    0.03   49859         void std::__push_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, NgramList::Ngram, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, long, NgramList::Ngram, NgramList::CompareCount) [43]
                0.01    0.01  819006/2663699     __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::operator+(long const&) const [28]
                0.00    0.00  819006/1137811454     __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >::operator*() const [8]
                0.00    0.00  269929/379741196     NgramList::CompareCount::operator()(NgramList::Ngram const&, NgramList::Ngram const&) const [9]
                0.00    0.00  299468/378806629     NgramList::Ngram::operator=(NgramList::Ngram const&) [11]
                0.00    0.00  299468/939304      std::remove_reference<NgramList::Ngram&>::type&& std::move<NgramList::Ngram&>(NgramList::Ngram&&&) [103]
-----------------------------------------------
                0.01    0.02   68578/68578       NgramList::NgramList(int, WordList const&) [2]
[44]     0.2    0.01    0.02   68578         NgramList::getNextNgram(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >) [44]
                0.01    0.00  122117/190696      bool __gnu_cxx::operator!=<std::string const*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&) [66]
                0.01    0.00  107048/175626      __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::operator++(int) [67]
                0.01    0.00  122116/122116      __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::operator*() const [86]
                0.00    0.00  107048/107048      bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [115]
                0.00    0.00   53509/53509       std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [135]
                0.00    0.00   53509/53509       std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [136]
-----------------------------------------------
                0.00    0.02   33240/33240       std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_insert_bucket(std::pair<std::string const, int> const&, unsigned long, unsigned long) [34]
[45]     0.1    0.00    0.02   33240         std::__detail::_Prime_rehash_policy::_M_need_rehash(unsigned long, unsigned long, unsigned long) const [45]
                0.00    0.02   33228/33228       std::pair<bool, unsigned long>::pair<bool, int>(std::pair<bool, int>&&) [49]
                0.00    0.00   33228/33228       std::pair<std::__decay_and_strip<bool>::__type, std::__decay_and_strip<int>::__type> std::make_pair<bool, int>(bool&&, int&&) [88]
                0.00    0.00      12/12          std::pair<std::__decay_and_strip<bool>::__type, std::__decay_and_strip<unsigned long const&>::__type> std::make_pair<bool, unsigned long const&>(bool&&, unsigned long const&&&) [93]
                0.00    0.00      12/12          float const& std::max<float>(float const&, float const&) [200]
                0.00    0.00      12/12          unsigned long const* std::__detail::__lower_bound<unsigned long const*, float>(unsigned long const*, unsigned long const*, float const&) [199]
-----------------------------------------------
                0.00    0.02       1/1           main [1]
[46]     0.1    0.00    0.02       1         NgramList::~NgramList() [46]
                0.00    0.02       1/1           std::unordered_map<std::string, int, std::hash<std::string>, std::equal_to<std::string>, std::allocator<std::pair<std::string const, int> > >::~unordered_map() [54]
                0.00    0.00       1/1           std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::~vector() [92]
-----------------------------------------------
                0.00    0.00      30/281636      void std::__introsort_loop<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, NgramList::CompareCount) [12]
                0.00    0.00      30/281636      void std::__insertion_sort<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [77]
                0.00    0.00   33224/281636      void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [6]
                0.00    0.00   33240/281636      __gnu_cxx::new_allocator<NgramList::Ngram>::construct(NgramList::Ngram*, NgramList::Ngram const&) [16]
                0.00    0.00   33240/281636      void std::make_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount) [37]
                0.00    0.00   49859/281636      void std::__adjust_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, NgramList::Ngram, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, long, long, NgramList::Ngram, NgramList::CompareCount) [20]
                0.00    0.00   65535/281636      void std::_Construct<NgramList::Ngram, NgramList::Ngram>(NgramList::Ngram*, NgramList::Ngram&&) [78]
                0.00    0.00   66478/281636      void std::__pop_heap<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::CompareCou) [25]
[47]     0.1    0.02    0.00  281636         NgramList::Ngram::Ngram(NgramList::Ngram const&) [47]
-----------------------------------------------
                0.02    0.00  262214/262214      bool std::operator==<std::string*, std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [41]
[48]     0.1    0.02    0.00  262214         std::move_iterator<std::string*>::base() const [48]
-----------------------------------------------
                0.00    0.02   33228/33228       std::__detail::_Prime_rehash_policy::_M_need_rehash(unsigned long, unsigned long, unsigned long) const [45]
[49]     0.1    0.00    0.02   33228         std::pair<bool, unsigned long>::pair<bool, int>(std::pair<bool, int>&&) [49]
                0.02    0.00   33228/33228       std::remove_reference<int&>::type&& std::move<int&>(int&&&) [50]
                0.00    0.00   33228/33228       std::remove_reference<bool&>::type&& std::move<bool&>(bool&&&) [149]
-----------------------------------------------
                0.02    0.00   33228/33228       std::pair<bool, unsigned long>::pair<bool, int>(std::pair<bool, int>&&) [49]
[50]     0.1    0.02    0.00   33228         std::remove_reference<int&>::type&& std::move<int&>(int&&&) [50]
